Subject,Is_Correct
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,1
professional_accounting,0
professional_accounting,1
professional_accounting,1
professional_accounting,0
professional_accounting,0
professional_accounting,1
professional_accounting,1
professional_accounting,1
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,1
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,1
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,1
professional_accounting,0
professional_accounting,1
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,1
professional_accounting,0
professional_accounting,1
professional_accounting,1
professional_accounting,0
professional_accounting,1
professional_accounting,0
professional_accounting,0
professional_accounting,1
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,1
professional_accounting,0
professional_accounting,1
professional_accounting,0
professional_accounting,0
professional_accounting,1
professional_accounting,1
professional_accounting,0
professional_accounting,0
professional_accounting,1
professional_accounting,1
professional_accounting,1
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,1
professional_accounting,0
professional_accounting,1
professional_accounting,1
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,1
professional_accounting,0
professional_accounting,1
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,1
professional_accounting,0
professional_accounting,1
professional_accounting,1
professional_accounting,0
professional_accounting,0
professional_accounting,1
professional_accounting,1
professional_accounting,1
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,1
professional_accounting,0
professional_accounting,1
professional_accounting,1
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,1
professional_accounting,1
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_accounting,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,1
professional_law,1
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_law,0
professional_law,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,0
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,0
professional_medicine,0
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,0
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,0
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,0
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,0
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,0
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,0
professional_medicine,0
professional_medicine,0
professional_medicine,0
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,0
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,0
professional_medicine,0
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,0
professional_medicine,0
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,0
professional_medicine,0
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,0
professional_medicine,1
professional_medicine,1
professional_medicine,1
professional_medicine,0
professional_medicine,0
professional_medicine,1
professional_medicine,0
